text,author,categories
"I will never use a substitute for butter. Margarine is one molecule away from eating plastic. If I'm going to eat that type of food, it's going to be the real deal.",Paula Deen,"Food,Eating,Eat,Real"
"Why is marriage the pinnacle for everyone? People get married for the wrong reasons. We need to start looking at different packages, whether it's living together, or being with six partners, or dedicating your life to taking care of flowers.",Sandra Bullock,"Marriage,Life,Flowers,Together"
"As long as we, in the United States, continue to insist that our politicians have to spend all of their time raising millions of dollars for television ads, it will be corrupt. If we leave it up to the politicians to clean up lobbying and finance reform, nothing is going to change.",Kevin Spacey,"Finance,Change,Time,Long"
"God lets everything happen for a reason. It's all a learning process, and you have to go from one level to another.",Mike Tyson,"Learning,God,Process,You"
"I was eating bad stuff. Lots of sugar and carbs, junk food all the time. It makes you very irritated.",Avril Lavigne,"Food,Time,You"
"If we listened to our intellect, we'd never have a love affair. We'd never have a friendship. We'd never go into business, because we'd be cynical. Well, that's nonsense. You've got to jump off cliffs all the time and build your wings on the way down.",Ray Bradbury,"Friendship,Love,Business,Time"
Marvin's Motivational Moments actually started as something that was actually therapeutic for me. I would sit up late at night after my wife passed trying to adjust to being alone.,Marvin Sapp,"Motivational,Alone,Wife"
"The Obama administration came into Utah and said, 'We're not going to listen to what the U.S. Supreme Court said. 'We, the federal government, are going to recognize marriages in the state of Utah and Utah state law explicitly does not recognize as marriage,' and that was really, in my view, an abuse of power.",Ted Cruz,"Marriage,Power,Law,Government"
"In our fast-forward culture, we have lost the art of eating well. Food is often little more than fuel to pour down the hatch while doing other stuff - surfing the Web, driving, walking along the street. Dining al desko is now the norm in many workplaces. All of this speed takes a toll. Obesity, eating disorders and poor nutrition are rife.",Carl Honore,"Food,Art,Culture"
"The Hindu marriage may be described as the union of two families. In this union, there is no room for petty ambitions and personal ego-trips. What is involved is love for the entire family that one is marrying into.",Dada Vaswani,"Marriage,Love,Family"
"All that a husband or wife really wants is to be pitied a little, praised a little, and appreciated a little.",Oliver Goldsmith,"Marriage,Wife,Husband"
"The hope is they would like to bring it to Broadway next year, so we'll see that's to come in the end of the finance year and everybody else and also real estate and what theaters are available at the time but I would like to come back with it.",Blair Underwood,"Finance,Time,Hope"
Nothing succeeds like the appearance of success.,Christopher Lasch,"Success,Nothing,Like"
"Good food and a warm kitchen are what makes a house a home. I always tried to make my home like my mother's, because Mom was magnificent at stretching a buck when it came to decorating and food. Like a true Italian, she valued beautification in every area of her life, and I try to do the same.",Rachael Ray,"Food,Life,Home,Mother"
It's nice to know you have support. Last night I got a marriage proposal. I just laughed.,Carrie Underwood,"Marriage,Support,Know"
Never tell people how to do things. Tell them what to do and they will surprise you with their ingenuity.,George S. Patton,"Wisdom,People,You"
"It took me too long to realise that if you go to a marriage counsellor to resolve problems, it's in his interest to keep the marriage going.",Michael Douglas,"Marriage,Me,Long"
The historic lesson is that it was a strategic failure to go into Iraq. History will not be and should not be kind with that decision.,Michael T. Flynn,"Failure,History,Decision"
There is a difference between happiness and wisdom: he that thinks himself the happiest man is really so; but he that thinks himself the wisest is generally the greatest fool.,Francis Bacon,"Wisdom,Happiness,Man,Fool"
"Very different from eros is philia, a serene love much more akin to friendship, with its reciprocal kindnesses. You love each other for the happy experiences and pleasures you share.",Francois Lelord,"Friendship,Love,Happy,You"
People living deeply have no fear of death.,Anais Nin,"Life,Death,Fear,People"
Men always want to be a woman's first love - women like to be a man's last romance.,Oscar Wilde,"Love,Women,Man,Woman"
Total failure isn't something I want to spend a lot of time envisioning. I'm pretty sure I'll recognize it if it comes.,Burton Richter,"Failure,Time,Want"
He who would learn to fly one day must first learn to stand and walk and run and climb and dance; one cannot fly into flying.,Friedrich Nietzsche,"Learning,Day,Dance"
"In working with top leaders and thought philosophers of our time, I will tell you that among their secrets of success is a regular practice of acknowledging and appreciating what they have. It can offer an oracle into the future because it not only tells you where you are, but it also helps clarify where you want to go in life.",Jack Canfield,"Success,Life,Time,Future"
Science is organized knowledge. Wisdom is organized life.,Immanuel Kant,"Wisdom,Life,Knowledge,Science"
"What has history said of eminence without honor, wealth without wisdom, power and possessions without principle? The answer is reiterated in the overthrow of the mightiest empires of ancient times. Babylon, Persia, Greece, Rome! The four successive, universal powers of the past. What and where are they?",Orson F. Whitney,"Wisdom,History,Power,Past"
"Love is friendship that has caught fire. It is quiet understanding, mutual confidence, sharing and forgiving. It is loyalty through good and bad times. It settles for less than perfection and makes allowances for human weaknesses.",Ann Landers,"Friendship,Love,Good,Loyalty"
Whenever a husband and wife begin to discuss their marriage they are giving evidence at a coroner's inquest.,H. L. Mencken,"Marriage,Wife,Giving,Husband"
"I'm going to write a book, continue acting, continue motivational speaking and just share with people who I am and what I've learned in my second chance of life and pass it on to people in their first chance of life.",J. R. Martinez,"Motivational,Life,I Am,Book"
Two of man's basic needs are to love and to share. Both of these needs are satisfied in greater or lesser degree by friendship.,Mother Angelica,"Friendship,Love,Man"
"I know where I'm going and I know the truth, and I don't have to be what you want me to be. I'm free to be what I want.",Muhammad Ali,"Motivational,Truth,Free,Me"
